timestamp,Apache AZ,Cochise AZ,Coconino AZ,Gila AZ,Graham AZ,Greenlee AZ,La Paz AZ,Maricopa AZ
2018-03-18 21:00:00+00:00,99.406,123.247,116.866,110.821,49.11,38.497,20.436,3932.44
2018-03-18 22:00:00+00:00,98.682,126.962,117.326,109.691,49.24,38.461,21.185,4080.669
2018-03-18 23:00:00+00:00,98.865,128.845,117.597,109.682,50.092,38.618,22.308,4144.128
2018-03-19 00:00:00+00:00,100.422,133.807,123.27,111.547,51.511,39.023,23.948,4370.265
2018-03-19 01:00:00+00:00,103.17,136.108,128.198,115.044,52.246,39.351,24.41,4465.033
2018-03-19 02:00:00+00:00,105.938,139.277,132.3,118.92,52.268,39.652,24.861,4529.77
2018-03-19 03:00:00+00:00,107.997,138.869,133.502,121.917,52.258,39.727,24.778,4501.989
2018-03-19 04:00:00+00:00,108.77,135.244,130.444,123.387,52.101,39.581,24.021,4316.142
2018-03-19 05:00:00+00:00,108.037,131.025,122.416,123.01,51.258,39.396,22.69,4018.208
2018-03-19 06:00:00+00:00,106.338,127.207,112.073,121.34,50.188,39.221,20.986,3651.792
2018-03-19 07:00:00+00:00,104.611,124.564,102.386,119.403,49.431,39.159,19.161,3289.924
2018-03-19 08:00:00+00:00,103.203,123.892,95.798,118.011,49.164,39.293,17.543,3032.06
2018-03-19 09:00:00+00:00,102.416,125.251,93.5,118.281,49.309,39.558,16.464,2996.572
2018-03-19 10:00:00+00:00,102.857,129.237,95.229,120.995,50.224,39.853,16.186,3240.79
2018-03-19 11:00:00+00:00,105.724,136.456,100.918,126.168,51.9,40.106,16.717,3709.304
2018-03-19 12:00:00+00:00,110.466,146.046,109.675,132.235,53.553,40.473,18.113,4334.305
2018-03-19 13:00:00+00:00,114.967,154.339,118.454,137.302,54.525,40.943,19.901,4894.162
2018-03-19 14:00:00+00:00,116.871,155.962,124.926,138.692,53.947,41.048,21.146,5235.86
2018-03-19 15:00:00+00:00,115.11,149.79,129.467,134.865,52.884,40.682,21.603,5430.603
2018-03-19 16:00:00+00:00,110.441,140.63,130.823,126.972,51.559,39.69,21.207,5501.159
2018-03-19 17:00:00+00:00,105.322,130.657,129.496,119.059,50.056,38.759,20.809,5504.271
2018-03-19 18:00:00+00:00,101.639,125.414,127.101,113.336,48.756,38.106,20.115,5443.684
2018-03-19 19:00:00+00:00,98.4,119.956,122.938,109.476,46.691,37.517,20.236,5422.898
2018-03-19 20:00:00+00:00,95.504,116.115,118.393,106.674,45.986,37.335,20.549,5379.365
2018-03-19 21:00:00+00:00,93.254,115.412,114.63,105.182,45.004,37.269,20.66,5358.402
2018-03-19 22:00:00+00:00,92.566,120.523,114.897,104.879,46.857,37.718,22.147,5372.29
2018-03-19 23:00:00+00:00,92.711,123.907,115.473,105.414,48.181,37.843,23.123,5243.889
2018-03-20 00:00:00+00:00,95.041,130.246,119.321,107.55,50.558,38.439,24.827,5212.755
2018-03-20 01:00:00+00:00,99.071,132.347,121.251,110.05,51.241,38.763,25.002,5030.488
2018-03-20 02:00:00+00:00,102.961,136.961,123.64,112.969,51.291,39.368,25.301,4978.854
2018-03-20 03:00:00+00:00,105.861,135.519,122.381,114.785,50.414,39.606,24.77,4804.885
2018-03-20 04:00:00+00:00,106.828,129.664,117.982,116.062,49.716,39.433,23.565,4461.967
2018-03-20 05:00:00+00:00,105.837,121.338,111.409,116.717,48.523,39.047,22.072,4115.227
2018-03-20 06:00:00+00:00,104.259,112.575,104.007,117.205,47.466,38.713,20.479,3712.412
2018-03-20 07:00:00+00:00,103.015,105.376,97.872,117.601,46.976,38.598,18.93,3294.244
2018-03-20 08:00:00+00:00,102.465,102.247,94.261,118.105,47.159,38.782,17.655,3034.954
2018-03-20 09:00:00+00:00,102.852,104.652,93.995,118.964,48.002,39.151,16.696,2989.872
2018-03-20 10:00:00+00:00,104.678,113.066,96.357,121.216,49.533,39.434,16.26,3223.43
2018-03-20 11:00:00+00:00,108.083,127.023,101.091,124.938,51.908,39.814,16.329,3697.941
2018-03-20 12:00:00+00:00,112.353,144.099,109.207,129.655,53.896,40.462,17.345,4311.983
2018-03-20 13:00:00+00:00,115.767,157.155,117.693,133.702,54.383,40.945,18.825,4841.364
2018-03-20 14:00:00+00:00,115.79,157.225,122.916,132.399,52.926,40.679,19.934,5157.057
2018-03-20 15:00:00+00:00,112.603,148.169,126.216,125.983,52.348,40.139,20.32,5370.367
2018-03-20 16:00:00+00:00,107.803,136.283,128.244,118.134,51.526,39.252,20.416,5524.556
2018-03-20 17:00:00+00:00,103.672,129.587,127.976,112.543,50.282,38.418,20.445,5688.718
2018-03-20 18:00:00+00:00,100.232,125.542,124.851,108.931,48.431,38.011,20.45,5720.257
2018-03-20 19:00:00+00:00,96.944,123.707,121.54,107.449,47.655,38.007,20.581,5776.088
2018-03-20 20:00:00+00:00,93.92,125.516,117.714,106.604,47.523,38.065,21.634,5816.741
2018-03-20 21:00:00+00:00,91.912,128.649,116.826,106.8,47.981,38.435,22.282,5854.499
2018-03-20 22:00:00+00:00,91.606,137.104,116.579,107.496,50.369,38.961,24.48,5836.83
2018-03-20 23:00:00+00:00,92.446,143.764,118.471,108.403,52.051,39.446,25.636,5792.539
2018-03-21 00:00:00+00:00,94.516,148.026,120.009,110.241,53.534,39.789,27.464,5673.053
2018-03-21 01:00:00+00:00,97.355,146.415,122.257,111.293,53.431,39.883,27.212,5466.832
2018-03-21 02:00:00+00:00,99.854,145.211,122.587,112.981,53.13,39.939,26.747,5363.497
2018-03-21 03:00:00+00:00,101.437,137.003,119.616,112.177,51.184,39.495,26.275,5110.214
2018-03-21 04:00:00+00:00,100.884,126.106,113.903,110.738,49.093,38.747,24.157,4657.642
2018-03-21 05:00:00+00:00,98.256,116.124,106.673,108.663,47.224,37.986,22.738,4203.578
2018-03-21 06:00:00+00:00,95.262,107.202,98.799,106.264,45.334,37.449,20.871,3737.789
2018-03-21 07:00:00+00:00,92.809,100.704,91.735,103.916,43.895,37.048,19.128,3260.26
2018-03-21 08:00:00+00:00,91.509,97.819,86.858,102.555,43.221,37.021,17.426,2937.236
2018-03-21 09:00:00+00:00,91.55,98.475,85.308,102.54,43.15,37.117,16.236,2846.292
2018-03-21 10:00:00+00:00,93.266,103.127,87.02,104.372,44.007,37.439,15.911,3013.727
2018-03-21 11:00:00+00:00,96.766,109.951,92.534,107.873,45.584,37.853,16.435,3398.543
2018-03-21 12:00:00+00:00,101.028,119.375,101.028,112.181,46.843,38.261,17.974,3960.251
2018-03-21 13:00:00+00:00,103.992,123.461,108.923,115.478,47.12,38.364,18.661,4452.712
2018-03-21 14:00:00+00:00,104.036,123.897,115.232,115.556,46.992,38.304,19.381,4862.806
2018-03-21 15:00:00+00:00,102.552,123.953,123.828,113.497,47.914,38.393,19.699,5273.484
2018-03-21 16:00:00+00:00,100.058,125.444,129.166,111.261,48.858,38.422,20.648,5666.048
2018-03-21 17:00:00+00:00,96.767,128.427,129.779,108.331,48.95,38.253,21.408,5922.137
2018-03-21 18:00:00+00:00,93.147,127.59,129.219,106.374,49.532,38.674,21.469,5997.205
2018-03-21 19:00:00+00:00,90.599,133.594,129.104,105.678,50.963,39.173,23.1,6119.784
2018-03-21 20:00:00+00:00,88.737,138.835,126.769,105.448,51.728,39.729,24.385,6167.603
2018-03-21 21:00:00+00:00,87.26,142.303,125.946,105.561,51.948,40.044,25.483,6120.382
2018-03-21 22:00:00+00:00,88.209,151.501,128.334,106.071,53.843,40.617,27.133,6125.305
2018-03-21 23:00:00+00:00,89.045,154.334,130.171,106.41,54.761,40.696,28.362,5939.774
2018-03-22 00:00:00+00:00,90.629,158.148,132.745,107.639,55.316,40.744,30.46,5792.112
2018-03-22 01:00:00+00:00,92.208,149.836,129.686,107.908,54.599,40.243,29.215,5539.509
2018-03-22 02:00:00+00:00,94.155,147.98,130.626,109.022,53.386,39.974,28.688,5375.656
2018-03-22 03:00:00+00:00,94.721,137.831,125.805,107.918,51.574,39.263,27.769,5130.878
2018-03-22 04:00:00+00:00,94.214,124.649,116.317,106.508,48.758,38.415,25.716,4695.533
2018-03-22 05:00:00+00:00,92.263,115.202,107.19,104.804,47.011,37.964,23.941,4241.322
2018-03-22 06:00:00+00:00,90.257,106.471,98.923,102.462,45.17,37.432,22.128,3738.421
2018-03-22 07:00:00+00:00,89.017,100.206,91.127,100.729,43.924,37.091,20.268,3278.037
2018-03-22 08:00:00+00:00,88.778,97.058,86.173,99.6,43.291,36.925,18.52,2935.641
2018-03-22 09:00:00+00:00,89.406,97.008,83.749,99.876,42.913,36.872,17.174,2816.099
2018-03-22 10:00:00+00:00,91.244,102.011,84.979,101.59,44.001,37.204,16.767,2963.625
2018-03-22 11:00:00+00:00,94.265,109.219,89.908,104.596,45.757,37.619,16.854,3352.568
2018-03-22 12:00:00+00:00,97.884,117.117,97.384,108.117,46.24,37.828,18.065,3890.389
2018-03-22 13:00:00+00:00,101.481,123.708,105.068,110.466,46.591,37.724,18.788,4420.552
2018-03-22 14:00:00+00:00,102.93,124.772,112.919,110.222,46.666,37.683,19.362,4960.07
2018-03-22 15:00:00+00:00,102.662,127.088,121.983,109.92,48.004,38.189,19.613,5476.371
2018-03-22 16:00:00+00:00,101.22,126.142,127.301,109.532,48.141,38.179,20.424,5932.365
2018-03-22 17:00:00+00:00,98.379,132.136,129.135,109.37,49.254,38.219,21.96,6113.675
2018-03-22 18:00:00+00:00,96.302,140.059,127.211,109.545,51.778,39.498,23.225,6167.079
2018-03-22 19:00:00+00:00,92.976,144.675,130.211,109.382,52.922,40.568,24.443,6371.891
2018-03-22 20:00:00+00:00,90.675,152.903,131.138,110.714,53.803,40.718,24.934,6469.747
2018-03-22 21:00:00+00:00,90.153,162.814,128.026,112.202,54.979,40.531,25.937,6567.16
2018-03-22 22:00:00+00:00,90.591,173.526,127.466,111.988,57.658,41.372,27.02,6491.769
2018-03-22 23:00:00+00:00,91.716,174.95,128.845,112.057,58.861,41.524,27.212,6285.903
2018-03-23 00:00:00+00:00,93.023,175.106,131.714,112.319,58.325,41.371,27.829,6092.285
2018-03-23 01:00:00+00:00,94.925,164.101,128.236,112.191,57.144,40.447,27.431,5885.735
2018-03-23 02:00:00+00:00,96.183,159.207,124.534,112.703,56.561,40.704,27.238,5587.624
2018-03-23 03:00:00+00:00,96.269,145.836,120.526,109.905,52.422,39.612,26.19,5184.041
2018-03-23 04:00:00+00:00,95.148,127.448,114.202,107.075,48.18,38.26,24.678,4714.503
2018-03-23 05:00:00+00:00,92.489,115.817,104.917,104.701,45.742,37.451,23.049,4273.171
2018-03-23 06:00:00+00:00,89.387,106.301,96.575,102.073,43.873,36.846,21.015,3778.01
2018-03-23 07:00:00+00:00,86.769,99.782,88.757,100.298,43.007,36.446,19.154,3295.059
2018-03-23 08:00:00+00:00,85.207,94.948,83.518,99.002,42.461,36.229,17.345,2971.459
2018-03-23 09:00:00+00:00,85.242,96.426,81.28,99.513,43.045,36.425,16.243,2838.861
2018-03-23 10:00:00+00:00,87.091,103.206,83.239,101.74,44.255,36.836,15.681,3016.828
2018-03-23 11:00:00+00:00,90.484,112.225,87.587,105.481,45.955,37.442,16.166,3382.376
2018-03-23 12:00:00+00:00,94.172,119.46,94.716,109.613,46.139,37.789,17.129,3957.563
2018-03-23 13:00:00+00:00,97.247,123.12,103.117,112.439,46.291,38.005,18.253,4464.856
2018-03-23 14:00:00+00:00,98.633,124.274,111.119,112.779,46.681,37.999,19.031,4973.397
2018-03-23 15:00:00+00:00,99.007,128.84,118.754,112.849,49.053,38.313,20.044,5467.581
2018-03-23 16:00:00+00:00,97.938,127.428,124.146,111.286,48.898,37.889,20.671,5779.257
2018-03-23 17:00:00+00:00,95.411,128.441,126.508,110.045,49.123,37.98,20.898,5961.828
2018-03-23 18:00:00+00:00,93.362,131.471,126.209,108.675,50.011,38.294,21.331,6079.343
2018-03-23 19:00:00+00:00,91.595,134.86,124.049,108.047,50.577,38.603,21.912,6144.284
2018-03-23 20:00:00+00:00,89.961,137.186,121.488,107.088,51.08,38.82,22.776,6167.437
2018-03-23 21:00:00+00:00,88.2,140.8,119.635,106.675,50.891,38.999,23.303,6104.431
2018-03-23 22:00:00+00:00,88.496,145.966,121.842,107.302,52.706,39.397,25.543,6131.89
2018-03-23 23:00:00+00:00,89.379,149.652,124.032,107.407,53.72,39.459,26.86,6018.267
2018-03-24 00:00:00+00:00,91.08,151.757,126.28,109.728,54.86,39.649,28.833,5895.758
2018-03-24 01:00:00+00:00,93.132,146.561,123.627,110.47,53.858,39.296,28.619,5520.937
2018-03-24 02:00:00+00:00,95.373,142.203,124.37,112.214,52.809,39.213,27.831,5378.951
2018-03-24 03:00:00+00:00,96.46,134.235,119.792,111.496,50.495,38.791,27.039,5020.808
2018-03-24 04:00:00+00:00,96.652,121.882,111.573,109.335,47.961,38.17,24.784,4473.267
2018-03-24 05:00:00+00:00,94.701,112.54,104.496,106.958,46.215,37.586,23.099,4017.28
2018-03-24 06:00:00+00:00,92.508,104.177,97.624,104.272,44.731,37.067,21.071,3586.979
2018-03-24 07:00:00+00:00,90.931,97.802,91.958,102.314,43.543,36.639,19.43,3221.129
2018-03-24 08:00:00+00:00,90.219,94.932,88.209,101.286,42.996,36.522,17.564,2982.675
2018-03-24 09:00:00+00:00,90.43,94.021,86.385,101.661,42.733,36.594,16.412,2926.612
2018-03-24 10:00:00+00:00,91.957,97.941,85.909,103.361,43.448,36.878,15.544,2980.113
2018-03-24 11:00:00+00:00,95.18,104.317,88.0,106.342,44.788,37.287,15.488,3169.799
2018-03-24 12:00:00+00:00,98.559,110.403,93.138,110.215,45.19,37.67,16.241,3404.59
2018-03-24 13:00:00+00:00,100.883,113.763,98.129,113.295,45.398,37.708,17.316,3590.79
2018-03-24 14:00:00+00:00,100.74,115.155,103.214,114.063,45.642,37.797,18.127,3808.706
2018-03-24 15:00:00+00:00,100.273,122.569,111.065,113.884,47.594,37.977,19.023,4122.8
2018-03-24 16:00:00+00:00,99.298,125.192,118.38,113.873,48.972,37.978,19.936,4488.359
2018-03-24 17:00:00+00:00,96.609,126.728,121.561,112.488,49.486,37.865,21.301,4749.716
2018-03-24 18:00:00+00:00,93.907,128.755,121.86,111.747,50.443,38.352,22.207,4919.712
2018-03-24 19:00:00+00:00,91.706,134.094,122.222,111.288,51.788,38.586,22.877,4989.265
2018-03-24 20:00:00+00:00,90.279,137.146,119.893,109.626,53.07,39.193,23.807,4924.625
2018-03-24 21:00:00+00:00,88.981,138.403,117.628,108.77,53.445,39.408,24.561,4878.505
2018-03-24 22:00:00+00:00,89.1,134.596,118.722,108.99,53.814,39.586,25.758,4885.642
2018-03-24 23:00:00+00:00,90.308,139.483,122.079,108.859,54.084,39.708,26.888,4927.093
2018-03-25 00:00:00+00:00,92.497,138.75,125.11,109.826,54.516,39.865,27.728,4929.699
2018-03-25 01:00:00+00:00,94.091,135.006,126.785,110.87,53.119,39.745,27.945,4931.033
2018-03-25 02:00:00+00:00,95.168,130.711,127.077,111.798,51.348,39.3,27.23,4880.591
2018-03-25 03:00:00+00:00,95.264,124.382,125.264,112.029,50.032,38.96,26.13,4691.97
2018-03-25 04:00:00+00:00,94.536,115.871,118.27,111.172,48.534,38.442,24.36,4318.695
2018-03-25 05:00:00+00:00,93.131,106.965,110.297,109.966,47.01,37.882,22.599,3926.826
2018-03-25 06:00:00+00:00,91.328,99.118,102.329,108.586,45.606,37.341,20.924,3557.237
2018-03-25 07:00:00+00:00,89.833,93.836,95.802,107.252,44.472,36.975,19.387,3273.818
2018-03-25 08:00:00+00:00,89.092,90.995,91.697,106.558,43.574,36.891,18.132,3101.931
2018-03-25 09:00:00+00:00,89.315,90.94,90.645,106.59,43.221,37.053,17.254,3059.788
2018-03-25 10:00:00+00:00,90.991,94.404,91.467,108.114,43.842,37.334,16.77,3117.569
2018-03-25 11:00:00+00:00,94.245,102.42,94.85,110.987,45.266,37.826,16.776,3249.742
2018-03-25 12:00:00+00:00,98.312,112.384,101.352,115.097,46.081,38.324,17.08,3426.83
2018-03-25 13:00:00+00:00,101.745,119.64,107.298,118.816,46.97,38.635,18.07,3577.71
2018-03-25 14:00:00+00:00,102.837,121.59,111.185,119.079,47.558,38.667,18.84,3685.831
2018-03-25 15:00:00+00:00,102.74,123.138,116.205,117.684,49.023,38.748,19.826,3801.873
2018-03-25 16:00:00+00:00,101.673,124.857,120.875,115.299,49.255,38.406,20.272,3924.123
2018-03-25 17:00:00+00:00,99.985,124.098,122.785,112.929,48.449,38.081,20.471,4082.628
2018-03-25 18:00:00+00:00,97.526,129.592,122.176,111.225,49.171,38.109,20.9,4128.623
2018-03-25 19:00:00+00:00,95.132,130.611,121.062,109.756,49.627,38.317,21.026,4208.603
2018-03-25 20:00:00+00:00,93.072,135.221,118.834,108.391,50.181,38.443,21.577,4248.538
2018-03-25 21:00:00+00:00,91.385,137.185,117.796,107.301,50.45,38.669,21.915,4348.829
2018-03-25 22:00:00+00:00,90.964,141.726,119.559,107.342,52.493,39.066,23.266,4501.17
2018-03-25 23:00:00+00:00,91.779,144.967,121.384,107.589,53.416,39.313,24.457,4594.104
2018-03-26 00:00:00+00:00,93.215,145.294,125.506,109.035,53.513,39.388,26.028,4727.717
2018-03-26 01:00:00+00:00,95.177,142.206,127.891,110.986,52.822,39.224,26.411,4697.404
2018-03-26 02:00:00+00:00,96.645,139.346,129.344,113.351,52.105,39.243,26.266,4731.585
2018-03-26 03:00:00+00:00,97.436,132.475,127.739,114.809,50.549,38.966,25.761,4615.973
2018-03-26 04:00:00+00:00,97.339,123.72,122.587,114.899,48.974,38.431,24.451,4330.558
2018-03-26 05:00:00+00:00,95.929,114.932,115.445,113.496,47.543,37.861,22.766,3994.061
2018-03-26 06:00:00+00:00,93.995,107.322,107.262,111.251,46.033,37.255,21.089,3618.229
2018-03-26 07:00:00+00:00,92.354,101.488,99.796,108.731,44.693,36.864,19.456,3268.434
2018-03-26 08:00:00+00:00,91.603,98.361,94.268,107.216,43.877,36.698,18.031,3041.298
2018-03-26 09:00:00+00:00,91.959,98.39,91.785,107.072,43.653,36.79,17.017,3028.669
2018-03-26 10:00:00+00:00,93.695,101.849,92.518,108.748,44.171,37.014,16.608,3259.854
2018-03-26 11:00:00+00:00,96.956,107.98,97.384,111.957,45.346,37.43,16.737,3691.117
2018-03-26 12:00:00+00:00,101.158,116.189,106.432,115.979,46.626,37.907,17.646,4270.134
2018-03-26 13:00:00+00:00,104.468,123.397,115.981,119.195,47.753,38.237,19.084,4774.306
2018-03-26 14:00:00+00:00,105.163,128.374,122.563,119.596,48.495,38.406,20.355,5106.649
2018-03-26 15:00:00+00:00,103.626,130.763,126.695,117.462,49.01,38.401,20.9,5330.912
2018-03-26 16:00:00+00:00,100.853,130.552,128.052,114.466,48.844,38.189,20.577,5496.623
2018-03-26 17:00:00+00:00,97.706,127.339,126.751,111.352,47.756,37.789,19.936,5540.697
2018-03-26 18:00:00+00:00,94.175,122.573,124.889,108.407,46.846,37.577,19.664,5503.474
2018-03-26 19:00:00+00:00,91.434,117.735,121.141,106.87,46.203,37.411,19.251,5498.523
2018-03-26 20:00:00+00:00,89.238,116.204,117.128,105.242,46.225,37.479,20.161,5449.932
2018-03-26 21:00:00+00:00,88.042,115.961,114.346,104.86,46.484,37.48,20.302,5409.504
2018-03-26 22:00:00+00:00,88.153,120.046,113.773,105.246,48.378,37.919,21.902,5372.146
2018-03-26 23:00:00+00:00,89.676,125.062,114.853,105.995,49.818,38.217,23.072,5281.259
2018-03-27 00:00:00+00:00,92.318,131.159,117.93,108.082,51.318,38.755,24.564,5219.099
2018-03-27 01:00:00+00:00,95.567,133.063,120.328,110.683,51.628,39.012,25.267,5068.515
2018-03-27 02:00:00+00:00,98.199,133.814,121.692,113.633,51.453,39.232,25.102,4996.336
2018-03-27 03:00:00+00:00,99.808,131.519,120.047,115.374,50.531,39.255,24.875,4825.717
2018-03-27 04:00:00+00:00,99.793,125.678,115.28,115.398,49.078,38.852,23.751,4492.6
2018-03-27 05:00:00+00:00,98.183,118.742,108.423,113.674,47.712,38.346,22.376,4141.819
2018-03-27 06:00:00+00:00,95.891,112.379,100.377,111.162,46.238,37.796,20.769,3709.667
2018-03-27 07:00:00+00:00,93.909,108.742,93.232,109.003,45.312,37.443,19.131,3290.067
2018-03-27 08:00:00+00:00,92.8,108.345,88.4,107.897,44.69,37.32,17.663,3030.743
2018-03-27 09:00:00+00:00,92.944,111.84,87.033,108.346,44.801,37.465,16.606,3012.611
2018-03-27 10:00:00+00:00,94.617,118.769,89.027,110.792,45.868,37.704,16.06,3279.466
2018-03-27 11:00:00+00:00,97.455,129.686,94.948,114.813,47.648,38.126,16.19,3766.192
2018-03-27 12:00:00+00:00,101.188,142.329,104.719,119.791,48.842,38.705,17.168,4396.207
2018-03-27 13:00:00+00:00,104.901,150.968,114.928,124.108,49.503,39.158,18.741,4928.286
2018-03-27 14:00:00+00:00,107.465,150.842,122.15,124.965,49.295,39.294,19.935,5226.437
2018-03-27 15:00:00+00:00,108.396,143.692,126.393,122.623,50.551,39.298,20.376,5416.033
2018-03-27 16:00:00+00:00,107.653,136.07,127.127,118.585,50.278,38.908,19.976,5530.65
2018-03-27 17:00:00+00:00,105.829,129.073,125.365,114.686,49.207,38.558,19.91,5572.232
2018-03-27 18:00:00+00:00,103.55,125.049,122.056,111.651,48.149,38.318,19.354,5551.465
2018-03-27 19:00:00+00:00,100.952,121.336,117.785,109.176,47.579,38.177,19.615,5521.15
2018-03-27 20:00:00+00:00,98.546,120.137,113.481,107.709,47.362,38.061,20.106,5492.549
2018-03-27 21:00:00+00:00,96.514,121.146,110.543,107.016,47.321,38.183,21.152,5455.741
2018-03-27 22:00:00+00:00,95.726,126.077,111.647,107.554,48.737,38.465,22.447,5510.11
2018-03-27 23:00:00+00:00,96.26,131.427,112.288,108.698,49.998,38.93,24.066,5436.954
2018-03-28 00:00:00+00:00,98.267,137.265,115.33,110.793,51.87,39.432,25.214,5422.288
2018-03-28 01:00:00+00:00,101.227,140.805,116.907,113.011,52.443,39.901,25.876,5253.259
2018-03-28 02:00:00+00:00,103.738,141.767,118.681,114.847,52.162,40.087,25.384,5187.7
2018-03-28 03:00:00+00:00,105.16,139.563,117.842,115.529,51.379,40.025,25.008,4976.675
2018-03-28 04:00:00+00:00,104.694,132.893,114.051,115.024,50.087,39.581,23.801,4591.75
2018-03-28 05:00:00+00:00,102.152,124.078,107.702,114.001,48.681,38.979,22.374,4191.527
2018-03-28 06:00:00+00:00,98.603,115.735,99.938,112.998,47.158,38.473,20.737,3717.439
2018-03-28 07:00:00+00:00,95.179,110.186,93.295,112.476,45.951,38.216,19.021,3285.424
2018-03-28 08:00:00+00:00,93.101,107.89,88.327,112.721,45.399,38.265,17.372,2994.292
2018-03-28 09:00:00+00:00,93.16,109.576,86.814,113.989,45.348,38.475,16.259,2938.531
2018-03-28 10:00:00+00:00,95.77,115.215,88.661,117.098,46.471,38.727,15.803,3142.62
2018-03-28 11:00:00+00:00,100.598,125.553,93.999,121.729,48.258,39.089,16.102,3567.904
2018-03-28 12:00:00+00:00,106.157,137.789,103.027,126.941,49.408,39.63,17.414,4149.341
2018-03-28 13:00:00+00:00,110.168,146.133,111.226,130.891,49.603,40.067,18.936,4643.445
2018-03-28 14:00:00+00:00,110.463,144.403,116.445,129.6,49.104,39.91,19.861,4957.8
2018-03-28 15:00:00+00:00,107.261,138.17,122.924,123.107,49.612,39.647,20.112,5214.422
2018-03-28 16:00:00+00:00,102.782,130.846,125.752,115.731,49.871,38.893,20.11,5397.87
2018-03-28 17:00:00+00:00,98.822,124.843,126.456,109.696,48.525,38.399,19.922,5524.272
2018-03-28 18:00:00+00:00,95.349,120.77,124.243,105.946,47.601,37.955,19.886,5557.257
2018-03-28 19:00:00+00:00,92.251,118.164,122.461,103.513,47.175,37.917,20.679,5596.535
2018-03-28 20:00:00+00:00,90.217,117.075,119.468,102.423,47.072,37.911,21.695,5628.879
2018-03-28 21:00:00+00:00,88.194,118.17,117.216,101.574,47.1,38.052,22.922,5663.37
2018-03-28 22:00:00+00:00,88.174,123.42,121.323,102.928,48.735,38.591,25.135,5726.039
2018-03-28 23:00:00+00:00,88.599,129.159,122.874,103.142,50.623,38.724,27.04,5722.113
2018-03-29 00:00:00+00:00,90.292,134.705,126.484,106.273,52.198,39.125,29.182,5648.856
2018-03-29 01:00:00+00:00,92.742,135.982,124.803,107.816,52.715,39.054,28.87,5356.286
2018-03-29 02:00:00+00:00,95.563,138.206,125.909,111.376,52.681,39.33,28.154,5249.801
2018-03-29 03:00:00+00:00,97.516,135.41,122.576,112.135,51.306,39.262,27.248,4967.515
2018-03-29 04:00:00+00:00,98.049,128.639,114.188,111.626,49.925,38.917,24.978,4442.806
2018-03-29 05:00:00+00:00,96.207,120.314,106.395,109.661,48.335,38.449,23.137,3999.399
2018-03-29 06:00:00+00:00,93.253,113.406,98.583,107.048,46.711,37.922,21.36,3537.963
2018-03-29 07:00:00+00:00,90.958,108.1,91.044,104.763,45.362,37.557,19.606,3134.337
2018-03-29 08:00:00+00:00,90.057,106.016,85.848,103.733,44.407,37.421,17.93,2854.164
2018-03-29 09:00:00+00:00,90.981,106.202,83.332,104.481,43.944,37.491,16.534,2825.375
2018-03-29 10:00:00+00:00,94.006,110.227,83.732,107.597,44.584,37.674,15.911,3003.453
2018-03-29 11:00:00+00:00,98.733,117.644,88.213,112.526,46.294,38.254,16.38,3407.519
2018-03-29 12:00:00+00:00,103.93,126.197,95.405,118.319,47.468,39.034,17.541,3961.766
2018-03-29 13:00:00+00:00,107.379,131.328,103.516,122.406,47.575,39.538,18.494,4479.996
2018-03-29 14:00:00+00:00,107.418,130.116,111.145,120.816,47.103,39.264,18.952,4866.537
2018-03-29 15:00:00+00:00,105.276,128.868,120.03,115.589,47.98,38.999,19.729,5276.214
2018-03-29 16:00:00+00:00,102.3,127.28,125.855,110.504,48.844,38.358,20.369,5623.557
2018-03-29 17:00:00+00:00,99.23,123.979,126.667,107.149,47.94,37.862,21.683,5931.946
2018-03-29 18:00:00+00:00,95.929,122.789,126.467,105.345,47.804,37.883,22.42,6104.458
2018-03-29 19:00:00+00:00,93.23,123.484,125.327,105.387,48.822,38.252,24.558,6321.417
2018-03-29 20:00:00+00:00,91.032,126.866,123.361,106.354,49.997,38.687,26.543,6465.831
2018-03-29 21:00:00+00:00,89.084,128.95,121.463,107.509,50.444,38.99,28.492,6607.421
2018-03-29 22:00:00+00:00,89.113,136.705,125.209,109.779,53.008,39.802,30.763,6690.265
2018-03-29 23:00:00+00:00,89.694,141.694,127.0,110.016,54.582,39.917,33.133,6635.024
2018-03-30 00:00:00+00:00,91.077,145.865,129.758,111.875,55.887,40.198,34.579,6452.492
2018-03-30 01:00:00+00:00,93.23,140.798,126.019,111.785,54.71,39.803,33.5,5991.269
2018-03-30 02:00:00+00:00,95.797,140.768,126.928,112.949,54.209,39.852,31.472,5757.349
2018-03-30 03:00:00+00:00,97.633,134.405,122.305,111.4,51.533,39.328,30.035,5416.519
2018-03-30 04:00:00+00:00,98.411,125.078,113.298,108.239,48.732,38.586,26.597,4712.41
2018-03-30 05:00:00+00:00,96.766,116.984,104.768,105.27,46.863,37.971,24.037,4168.298
2018-03-30 06:00:00+00:00,94.262,108.91,96.314,102.498,45.456,37.467,21.724,3666.045
2018-03-30 07:00:00+00:00,92.046,102.012,88.616,100.421,44.093,37.116,19.635,3183.738
2018-03-30 08:00:00+00:00,90.946,97.557,83.666,99.852,43.32,37.032,17.564,2861.119
2018-03-30 09:00:00+00:00,91.357,96.935,81.468,100.975,43.155,37.144,16.209,2760.187
2018-03-30 10:00:00+00:00,93.533,100.213,82.579,103.731,44.401,37.472,15.729,2906.075
